 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2007
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
".....  ENTRE FOLHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CARATINGA";-;-;5;1;39;22;22;21;14;61;101;242;199;138;161;134;84;40;56;21;13;3;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;5;-;-;-;-;-;-;-;1392
".....  BOM JESUS DO GALHO";-;-;-;-;-;-;-;-;-;-;1;1;9;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
".....  SANTA RITA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;8
".....  INHAPIM";-;-;1;-;-;-;-;-;1;-;-;1;2;4;9;4;3;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
".....  UBAPORANGA";-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;2;-;1;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;14
".....  VARGEM ALEGRE";1;4;-;1;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;20
"31035 Coronel Fabriciano/Timóteo";-;3;7;5;7;8;12;12;26;28;30;31;43;47;112;78;88;31;44;25;28;25;15;12;12;11;13;7;5;5;6;4;2;9;1;1;6;3;6;4;7;9;5;5;7;3;9;15;8;9;8;5;902
".....  PINGO-D'AGUA";-;-;-;-;-;-;-;-;-;-;-;-;3;3;5;1;7;-;1;-;4;5;-;2;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;3;3;-;-;-;-;-;-;-;-;-;1;43
".....  CORONEL FABRICIANO";-;3;1;3;2;3;6;1;10;16;22;17;25;21;58;53;53;20;20;12;17;16;9;9;9;9;9;2;3;5;5;4;-;4;-;1;2;2;-;2;1;3;3;2;4;2;6;11;4;8;4;1;503
".....  JAGUARACU";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
".....  MARLIERIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;3
".....  ANTONIO DIAS";-;-;-;-;-;-;-;-;3;1;2;2;3;19;33;19;18;7;7;1;3;1;-;1;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;1;129
".....  TIMOTEO";-;-;6;2;4;5;6;11;13;11;6;12;12;4;16;4;10;4;16;12;4;3;6;-;1;2;2;3;1;-;1;-;2;4;1;-;3;1;6;1;3;3;1;2;3;1;2;-;3;1;4;2;220
"31036 Governador Valadares";3;11;9;12;24;50;55;9;81;69;110;109;105;78;86;73;51;33;29;24;18;8;6;6;7;4;4;4;7;1;3;6;3;3;2;-;1;5;2;5;1;6;4;3;6;2;9;17;11;6;10;10;1201
".....  DIVINOLANDIA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MATHIAS LOBATO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
".....  ITANHOMI";-;-;-;-;-;5;18;-;30;20;24;20;27;12;4;-;-;4;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;166
".....  VIRGOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
".....  FERNANDES TOURINHO";-;-;-;3;8;10;14;6;7;3;8;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
".....  GOVERNADOR VALADARES";-;6;9;4;9;10;15;-;21;20;51;33;55;41;57;39;44;26;28;17;12;7;6;6;6;3;4;4;7;-;3;4;3;3;2;-;-;5;2;5;1;3;4;3;5;2;7;11;8;5;9;7;632
".....  SARDOA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;1;-;-;-;8
".....  SOBRALIA";-;-;-;-;-;-;-;-;-;-;-;4;1;3;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
".....  GALILEIA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  ENGENHEIRO CALDAS";-;1;-;5;2;5;1;3;12;5;12;8;1;1;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;62
".....  CAPITAO ANDRADE";-;-;-;-;4;8;3;-;5;11;10;3;10;6;3;5;1;-;-;5;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;81
".....  SANTA EFIGENIA DE MINAS";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  JAMPRUCA";-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;9
".....  MARILAC";2;3;-;-;-;11;4;-;4;3;1;6;3;1;9;15;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
".....  COROACI";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  TUMIRITINGA";1;1;-;-;-;-;-;-;-;-;2;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
".....  TARUMIRIM";-;-;-;-;-;-;-;-;1;-;-;19;2;2;4;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;2;43
".....  ALPERCATA";-;-;-;-;1;1;-;-;1;4;1;-;-;6;2;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
".....  NACIP RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  FREI INOCENCIO";-;-;-;-;-;-;-;-;-;-;-;4;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"31037 Ipatinga";9;13;7;24;27;33;21;19;45;33;88;47;48;52;49;49;19;15;23;27;8;2;1;1;1;2;4;3;2;1;2;-;-;-;-;-;1;-;1;-;-;1;-;-;4;3;5;1;7;4;3;-;705
".....  BRAUNAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PERIQUITO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  MESQUITA";2;-;2;15;4;3;6;6;6;-;52;4;8;11;8;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;132
".....  IPATINGA";6;13;5;8;21;26;15;11;37;31;36;41;37;21;31;39;15;11;13;-;1;-;1;-;-;-;3;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;2;-;1;3;3;-;437
".....  SAO JOAO DO ORIENTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;13;6;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;3;1;3;1;-;-;35
".....  IAPU";-;-;-;-;-;-;-;-;1;2;-;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  IPABA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;8
".....  NAQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
".....  JOANESIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  BUGRE";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  DOM CAVATI";-;-;-;1;2;4;-;2;-;-;-;2;2;17;9;7;-;-;3;8;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
"31038 Mantena";4;3;-;5;30;11;25;13;20;20;65;10;33;23;8;4;4;-;2;-;1;-;-;-;1;-;-;-;2;1;-;-;-;1;-;1;-;-;3;1;-;1;2;2;-;-;1;1;2;-;-;1;301
".....  MENDES PIMENTEL";-;-;-;-;-;-;-;-;-;-;2;2;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;-;12
".....  MANTENA";3;3;-;1;1;2;-;2;6;7;2;-;-;3;3;2;3;-;2;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;1;1;-;1;1;2;-;-;-;-;-;-;-;-;51
".....  SAO FELIX DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;3
".....  ITABIRINHA";1;-;-;4;29;8;25;11;-;-;-;-;6;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;91
".....  DIVINO DAS LARANJEIRAS";-;-;-;-;-;1;-;-;14;13;60;8;27;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143
".....  CENTRAL DE MINAS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31040 Resplendor";1;2;1;-;2;8;6;1;-;2;-;1;2;11;-;3;4;2;-;-;-;-;2;1;1;1;1;1;2;1;-;-;-;-;3;-;1;2;-;-;-;-;1;1;2;2;1;-;-;-;-;1;70
".....  CONSELHEIRO PENA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;9
".....  AIMORES";1;1;1;-;1;6;3;-;-;-;-;1;-;2;-;1;-;1;-;-;-;-;2;-;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;28
".....  RESPLENDOR";-;1;-;-;-;2;2;-;-;-;-;-;1;2;-;1;3;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;18
".....  ITUETA";-;-;-;-;1;-;1;1;-;1;-;-;1;7;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"31041 Além Paraíba";1;2;2;8;9;28;43;36;55;81;35;24;14;16;14;17;18;3;22;14;19;12;1;1;3;-;-;2;3;-;-;-;-;-;-;-;1;1;1;-;1;2;-;1;-;-;-;1;1;-;-;-;492
".....  ESTRELA DALVA";-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;4;6;-;6;8;4;3;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;40
".....  ALEM PARAIBA";-;1;1;1;1;2;-;-;3;-;1;3;6;6;7;12;12;2;16;6;13;8;1;1;3;-;-;-;2;-;-;-;-;-;-;-;1;1;1;-;1;1;-;1;-;-;-;1;1;-;-;-;116
".....  SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  PIRAPETINGA";1;1;1;7;8;26;40;36;52;81;34;18;8;9;5;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;331
"31042 Carangola";1;-;2;3;-;3;-;2;3;2;5;7;2;8;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;2;-;-;1;-;-;46
".....  TOMBOS";-;-;-;-;-;-;-;2;1;-;5;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  FERVEDOURO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CARANGOLA";1;-;2;3;-;3;-;-;2;2;-;7;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;1;-;-;32
".....  CAIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"31044 Leopoldina/Cataguases";-;2;3;6;6;17;15;10;17;33;75;84;116;89;111;99;107;117;127;87;84;73;41;35;47;41;33;22;4;7;3;7;1;1;2;2;3;5;1;4;4;3;5;2;3;-;4;3;1;3;3;5;1573
".....  ASTOLFO DUTRA";-;-;1;-;1;6;6;3;4;3;5;6;6;-;2;7;4;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;61
".....  LEOPOLDINA";-;-;-;2;3;6;3;2;6;7;10;6;28;28;37;37;40;50;56;44;35;12;14;7;10;4;2;5;1;6;-;3;-;1;2;2;2;2;-;1;1;2;2;-;2;-;2;-;1;1;1;2;488
".....  CATAGUASES";-;2;2;3;1;3;3;2;2;6;5;22;19;11;38;38;34;53;65;42;45;61;27;27;35;37;29;17;3;-;1;2;-;-;-;-;-;3;1;2;2;1;2;2;1;-;1;2;-;1;1;-;654
".....  LARANJAL";-;-;-;-;-;-;-;-;-;-;19;8;19;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;50
".....  SANTANA DE CATAGUASES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  RECREIO";-;-;-;1;-;-;3;1;5;17;32;39;42;50;32;16;24;13;2;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;282
".....  DONA EUSEBIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5
".....  PALMA";-;-;-;-;1;1;-;2;-;-;4;3;2;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;21
".....  ITAMARATI DE MINAS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"31045 Muriaé";-;1;-;1;5;5;4;20;36;42;61;51;90;72;83;87;102;62;74;54;43;42;39;32;25;13;14;9;9;4;2;7;3;1;1;3;1;5;3;-;1;-;3;3;1;1;1;7;-;3;-;2;1128
".....  MIRAI";-;-;-;-;-;2;-;-;-;-;1;-;2;-;-;1;1;1;2;3;2;4;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;-;-;-;26
".....  SAO FRANCISCO DO GLORIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MURIAE";-;1;-;1;4;3;4;20;36;42;60;51;88;71;83;86;99;61;70;50;41;38;39;30;22;12;14;9;9;4;1;7;3;1;1;3;1;5;3;-;-;-;3;2;1;-;1;5;-;3;-;2;1090
".....  EUGENOPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PATROCINIO DO MURIAE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"31046 Santos Dumont";-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  SANTOS DUMONT";-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"31047 São João Nepomuceno/Bicas";-;-;1;1;-;1;-;-;-;-;-;-;2;-;1;6;1;1;-;1;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;3;-;-;1;3;1;4;2;-;1;1;1;3;-;39
".....  BICAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;2;-;12
".....  SENADOR CORTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;3
".....  SAO JOAO NEPOMUCENO";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;7
".....  MAR DE ESPANHA";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;7
".....  GUARARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;5
".....  PEQUERI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
".....  DESCOBERTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"31048 Ubá";2;5;4;4;9;22;12;2;4;8;23;17;26;13;25;37;45;22;42;37;21;17;13;16;19;9;13;13;12;12;4;-;7;4;5;5;1;4;-;5;2;5;1;3;3;1;6;10;4;5;2;-;581
".....  GUIDOVAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  DORES DO TURVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  VISCONDE DO RIO BRANCO";1;-;1;-;3;-;-;-;-;1;2;1;4;1;2;2;4;1;3;4;-;2;1;3;-;-;1;-;2;2;1;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;1;1;-;-;48
".....  SENADOR FIRMINO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  GUARANI";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;-;1;2;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  GUIRICEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO GERALDO";-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8
".....  TOCANTINS";-;2;-;-;2;18;3;-;-;-;1;3;4;1;4;1;2;-;3;-;1;1;-;1;-;-;3;3;2;1;-;-;1;-;2;-;-;-;-;1;-;-;1;-;-;1;-;2;1;1;-;-;66
".....  RODEIRO";-;-;-;-;-;-;1;-;-;1;1;-;1;-;-;-;1;-;-;2;1;-;1;1;1;2;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;20
".....  PIRAUBA";-;-;-;-;-;1;4;-;-;1;9;5;4;3;1;6;5;1;3;2;3;3;-;2;1;-;-;-;1;1;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;5;-;-;-;-;65
".....  UBA";1;3;1;4;3;3;4;2;3;5;8;7;12;6;14;21;31;17;33;28;14;11;11;7;16;5;5;8;5;6;-;-;4;3;2;4;1;3;-;2;-;4;-;1;2;-;4;3;1;3;1;-;332
".....  BRAS PIRES";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MERCES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
".....  RIO POMBA";-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;1;2;-;-;-;-;-;-;-;-;1;-;2;-;1;2;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;17
"31050 Coração de Jesus";-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  JEQUITAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
