 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2021
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"31041 Além Paraíba";-;-;-;-;-;-;-;-;3;5;2;1;1;3;9;7;12;8;8;12;8;11;19;12;8;6;4;12;6;1;3;1;1;1;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;168
".....  VOLTA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  ALEM PARAIBA";-;-;-;-;-;-;-;-;2;4;2;1;1;2;7;7;9;8;8;12;8;11;19;12;7;6;4;12;6;1;2;1;1;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;157
".....  SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  PIRAPETINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"31042 Carangola";5;1;1;4;1;-;1;1;2;6;-;-;-;-;2;-;-;1;-;2;1;-;1;-;-;2;2;1;1;-;-;3;1;-;1;1;-;1;1;2;-;-;2;-;1;-;1;1;-;2;2;-;-;54
".....  TOMBOS";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  DIVINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CARANGOLA";5;1;-;3;-;-;-;-;2;3;-;-;-;-;1;-;-;-;-;2;1;-;-;-;-;1;2;1;-;-;-;3;1;-;-;1;-;1;1;2;-;-;2;-;-;-;1;-;-;2;2;-;-;38
".....  FARIA LEMOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
".....  ESPERA FELIZ";-;-;1;1;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;10
"31044 Leopoldina/Cataguases";50;45;64;79;87;201;153;288;269;284;349;447;229;427;350;188;137;129;143;81;85;70;62;36;39;22;16;10;8;7;8;4;5;2;6;4;5;4;2;4;-;3;2;6;8;6;2;5;7;15;4;1;-;4458
".....  ASTOLFO DUTRA";5;3;3;-;3;1;5;6;6;6;11;28;9;10;19;9;5;13;13;4;5;7;3;-;5;1;-;3;-;1;2;1;1;-;-;-;-;-;-;1;-;-;-;-;1;2;2;1;4;4;-;-;-;203
".....  LEOPOLDINA";8;1;3;5;5;5;7;6;25;41;62;116;70;161;150;85;66;67;73;49;47;46;39;26;25;13;12;2;2;2;2;2;-;1;3;-;2;-;1;-;-;2;-;2;1;1;-;1;2;2;4;1;-;1246
".....  CATAGUASES";30;27;41;44;60;141;110;237;176;188;215;253;114;218;122;69;46;40;37;17;25;6;14;4;7;7;3;4;3;3;3;1;4;-;-;2;1;4;1;1;-;1;1;4;6;2;-;3;1;8;-;-;-;2304
".....  LARANJAL";5;5;16;19;18;52;30;35;52;37;52;38;24;15;32;6;8;6;2;4;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;460
".....  SANTANA DE CATAGUASES";-;-;-;4;1;1;1;-;5;4;8;7;4;11;18;9;4;1;-;-;1;5;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
".....  RECREIO";-;2;-;4;-;-;-;-;2;2;1;-;4;3;5;4;-;-;6;1;1;-;3;2;-;-;1;1;-;-;-;-;-;-;1;1;2;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;49
".....  DONA EUSEBIA";1;4;1;2;-;1;-;3;3;4;-;1;1;1;1;2;-;1;-;1;2;3;3;1;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;41
".....  PALMA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;3;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
".....  ARGIRITA";-;-;-;-;-;-;-;-;-;2;-;1;2;1;-;-;3;-;3;-;1;2;-;-;-;-;-;-;2;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
".....  ITAMARATI DE MINAS";1;3;-;1;-;-;-;1;-;-;-;3;1;6;2;3;4;1;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"31045 Muriaé";10;20;18;14;18;30;23;35;39;56;85;54;49;47;38;36;29;21;20;11;12;8;19;10;6;3;3;5;3;2;4;5;2;3;-;4;2;-;-;3;-;1;3;-;2;1;4;-;-;5;2;3;-;768
".....  MIRAI";10;15;16;11;16;29;22;27;25;49;77;48;45;35;29;22;12;7;7;3;6;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;1;-;-;-;517
".....  SAO FRANCISCO DO GLORIA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  MIRADOURO";-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;2;5;1;3;2;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;26
".....  MURIAE";-;4;2;3;2;1;1;8;14;7;8;6;3;8;7;12;11;13;10;6;4;7;16;10;6;3;3;4;2;1;3;4;2;3;-;4;1;-;-;3;-;1;2;-;-;1;3;-;-;3;1;2;-;215
".....  EUGENOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;5
".....  ANTONIO PRADO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
".....  VIEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31046 Santos Dumont";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
".....  SANTOS DUMONT";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"31047 São João Nepomuceno/Bicas";1;2;1;-;1;3;7;-;-;2;1;1;-;2;1;3;4;-;1;3;1;-;10;3;5;5;-;-;-;-;1;2;-;-;1;1;3;-;-;1;2;-;-;-;-;-;-;-;-;1;1;-;-;70
".....  BICAS";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  SENADOR CORTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  MARIPA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
".....  SAO JOAO NEPOMUCENO";-;1;1;-;-;2;7;-;-;2;-;-;-;2;-;-;1;-;-;-;-;-;9;2;4;4;-;-;-;-;1;1;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
".....  MAR DE ESPANHA";1;-;-;-;1;1;-;-;-;-;1;-;-;-;-;2;1;-;-;1;1;-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;15
".....  GUARARA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  DESCOBERTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"31048 Ubá";21;32;39;29;31;18;30;29;28;47;35;37;33;38;32;30;38;28;28;20;19;9;11;16;6;10;8;8;5;7;3;5;7;7;5;6;10;8;9;16;1;6;8;10;12;5;13;4;8;16;11;3;1;896
".....  GUIDOVAL";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
".....  TABULEIRO";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  VISCONDE DO RIO BRANCO";9;6;12;7;4;3;8;4;3;14;11;9;5;13;11;12;23;16;6;9;6;6;3;5;1;5;4;4;1;3;2;2;5;7;3;3;5;3;2;6;-;1;3;3;2;1;5;2;2;6;2;-;-;288
".....  GUARANI";-;-;1;-;1;-;-;-;1;1;2;2;1;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
".....  GUIRICEMA";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;9
".....  SAO GERALDO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;6
".....  TOCANTINS";1;4;2;7;6;5;2;4;7;7;6;4;2;-;1;3;1;1;2;2;6;1;-;1;-;2;-;2;2;1;-;1;-;-;2;3;2;1;3;3;1;-;3;3;4;1;-;1;3;6;4;2;-;125
".....  PRESIDENTE BERNARDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
".....  RODEIRO";-;2;2;2;2;2;-;2;-;4;3;1;8;4;4;5;3;1;4;1;3;-;-;1;2;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;61
".....  PIRAUBA";-;2;2;1;4;3;7;6;2;1;1;2;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;1;39
".....  UBA";8;13;17;8;13;5;10;12;14;20;8;18;13;15;14;9;9;9;15;5;3;2;7;8;3;2;4;-;2;1;-;1;-;-;-;-;3;1;3;5;-;3;1;3;5;2;3;1;1;4;3;-;-;306
".....  RIO POMBA";3;5;3;3;1;-;-;1;-;-;3;-;1;2;-;-;-;1;1;3;1;-;-;1;-;-;-;2;-;-;-;-;1;-;-;-;-;1;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;37
"31050 Coração de Jesus";-;1;4;3;1;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
".....  JEQUITAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CORACAO DE JESUS";-;1;3;2;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  SAO JOAO DA LAGOA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO JOAO DO PACUI";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31051 Francisco Sá";-;2;3;4;1;1;3;3;4;5;7;19;4;4;-;6;1;5;1;6;2;1;1;1;-;1;1;2;-;-;2;-;3;-;1;1;-;1;-;-;2;-;-;1;1;1;3;-;1;-;-;-;-;105
".....  CAPITAO ENEAS";-;-;-;2;-;-;-;3;2;4;7;13;3;2;-;4;-;4;-;2;2;1;-;-;-;-;-;2;-;-;2;-;3;-;-;1;-;-;-;-;2;-;-;1;-;1;2;-;-;-;-;-;-;63
".....  FRANCISCO SA";-;2;2;1;1;1;3;-;2;1;-;6;1;2;-;2;1;1;1;4;-;-;1;1;-;1;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;40
".....  GRAO MOGOL";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31052 Janaúba/Monte Azul";3;4;4;14;7;8;8;12;9;14;22;11;24;32;28;17;60;39;30;25;18;23;14;20;7;9;12;10;10;4;1;-;1;5;7;2;2;4;-;4;1;2;7;2;22;27;12;24;37;48;37;60;-;803
".....  MAMONAS";-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;3;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
".....  RIACHO DOS MACHADOS";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;1;6;-;20
".....  CATUTI";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  MATO VERDE";-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
".....  SERRANOPOLIS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  JAIBA";-;-;-;-;-;-;-;-;-;1;3;1;-;-;1;-;1;1;2;-;-;-;-;-;-;1;1;3;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;3;1;2;4;-;31
".....  VERDELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;16;14;3;4;7;-;-;-;-;45
".....  MATIAS CARDOSO";-;-;-;-;-;-;-;-;-;-;-;-;1;5;4;4;8;18;14;8;5;15;8;8;2;3;1;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;2;1;2;1;1;-;4;3;6;8;-;135
".....  MONTE AZUL";-;-;-;1;1;3;3;3;1;1;4;4;17;14;20;6;34;12;4;9;2;1;1;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;150
".....  NOVA PORTEIRINHA";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;7
".....  PAI PEDRO";-;1;1;-;1;-;-;1;-;1;6;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;16
".....  PORTEIRINHA";2;-;1;6;2;2;2;5;5;8;5;2;1;9;1;4;12;4;7;7;3;-;1;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;4;1;1;1;-;2;-;-;104
".....  GAMELEIRAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;4;5;-;6;4;1;2;5;4;-;-;-;-;3;1;-;1;1;-;1;-;-;1;-;1;3;-;1;1;5;2;-;-;60
".....  ESPINOSA";1;1;1;3;1;2;3;-;-;2;2;-;1;-;-;-;-;1;2;-;-;1;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;15;18;30;22;34;-;148
".....  JANAUBA";-;-;1;3;-;-;-;2;3;1;2;2;2;3;1;-;4;1;-;-;-;-;1;-;-;2;-;-;1;-;-;-;1;1;1;-;-;-;-;1;-;2;-;1;3;3;5;1;2;5;2;4;-;61
"31053 Januária";-;-;1;1;-;-;1;1;2;-;1;-;-;2;2;2;2;2;1;-;3;2;2;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;1;2;-;-;1;-;33
".....  JANUARIA";-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;1;1;1;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;-;15
".....  PEDRAS DE MARIA DA CRUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CONEGO MARINHO";-;-;1;1;-;-;-;-;1;-;-;-;-;1;-;-;1;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
".....  ITACARAMBI";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  BONITO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;5
"31055 Pirapora";8;9;12;15;4;5;5;10;18;23;9;21;6;8;12;7;9;4;7;3;3;3;-;1;3;1;-;-;-;-;-;-;2;2;-;-;1;1;-;2;-;1;-;1;1;2;2;1;5;2;7;9;2;247
".....  IBIAI";-;5;-;-;-;3;-;3;1;2;1;-;-;1;3;3;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;8;-;36
".....  LASSANCE";-;-;2;6;3;-;1;1;6;5;-;2;1;5;2;2;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
".....  PONTO CHIQUE";-;-;-;-;-;-;1;1;2;6;-;10;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;22
".....  PIRAPORA";1;1;1;1;-;1;-;1;4;3;1;1;-;2;1;-;3;1;3;2;-;1;-;1;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;1;3;1;4;1;-;46
".....  SANTA FE DE MINAS";2;3;5;5;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
".....  VARZEA DA PALMA";4;-;4;3;1;1;3;2;4;6;7;5;2;-;5;2;2;1;3;1;3;1;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;1;-;2;-;1;-;-;-;-;2;-;2;-;2;-;1;75
".....  BURITIZEIRO";1;-;-;-;-;-;-;2;-;1;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;12
"31057 Patos de Minas";3;36;15;16;27;28;28;42;35;28;21;18;6;10;8;11;17;18;6;14;8;11;14;13;4;11;8;3;3;7;-;6;3;1;2;-;-;2;4;1;5;-;10;6;5;-;4;10;-;9;9;10;-;556
".....  PATOS DE MINAS";1;15;7;9;20;19;26;33;27;23;13;14;3;9;8;6;13;12;5;7;6;9;5;9;1;7;6;1;1;-;-;5;3;-;2;-;-;1;2;1;3;-;8;2;2;-;3;3;-;9;7;10;-;376
".....  PRESIDENTE OLEGARIO";1;4;2;-;2;3;1;7;2;2;1;4;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;3;-;-;-;-;-;-;-;-;41
".....  LAGAMAR";-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  SAO GONCALO DO ABAETE";-;-;4;1;-;2;-;-;2;1;-;-;1;-;-;-;-;-;-;5;1;2;5;-;1;3;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;34
".....  CRUZEIRO DA FORTALEZA";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  GUARDA-MOR";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;8
".....  GUIMARANIA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  LAGOA FORMOSA";1;-;-;-;1;-;-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  VAZANTE";-;1;1;3;3;3;1;2;1;-;-;-;-;-;-;2;-;-;-;2;-;-;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;25
".....  SERRA DO SALITRE";-;13;1;-;-;1;-;-;1;-;5;-;-;-;-;-;-;5;-;-;-;-;4;-;-;-;-;-;-;7;-;-;-;-;-;-;-;1;1;-;-;-;-;3;-;-;-;5;-;-;1;-;-;48
".....  VARJAO DE MINAS";-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;2;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"31058 Unaí/Paracatu";148;144;136;167;112;141;166;185;204;196;221;143;94;148;158;143;174;188;230;168;129;91;114;128;85;71;61;50;45;36;28;32;46;25;23;16;45;24;30;22;14;19;27;21;36;36;72;86;89;77;91;138;5;5078
".....  UNAI";120;102;108;128;84;101;134;145;153;129;148;86;42;68;75;56;71;57;58;55;42;43;39;57;29;35;26;25;26;19;16;14;30;16;14;7;39;16;23;12;11;11;16;13;26;19;59;73;74;58;74;117;4;3003
".....  URUANA DE MINAS";-;-;1;1;-;-;1;-;2;4;2;-;3;-;1;-;2;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;24
".....  CABECEIRA GRANDE";-;1;-;-;-;1;-;-;-;-;-;-;-;3;4;3;10;9;13;4;10;2;5;22;3;4;4;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;104
".....  ARINOS";1;-;-;1;-;-;-;2;-;6;2;8;-;11;13;12;23;26;48;27;26;14;19;17;24;14;21;11;9;5;2;4;4;3;3;4;1;1;3;2;-;2;-;2;-;-;1;1;4;-;3;1;-;381
".....  PARACATU";25;36;22;33;22;30;25;28;40;27;52;28;18;23;25;19;32;17;21;23;17;9;12;5;7;10;1;8;5;7;7;12;11;5;5;5;5;6;4;7;2;6;11;6;10;14;11;12;10;18;9;18;1;822
".....  CHAPADA GAUCHA";1;1;1;1;2;4;1;4;-;9;9;5;15;23;14;32;19;31;57;33;20;19;28;18;10;4;4;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;372
